Time_s,Voltage_V
0.5298,31.2521434945986
0.5299,19.0349025662514
0.53,5.89789513085802
0.5301,-11.4451184827425
0.5302,-27.9050619841338
0.5303,-41.3765700207979
0.5304,-60.1889204851237
0.5305,-74.3893349444648
0.5306,-82.9475628602563
0.5307,-95.9584649356746
0.5308,-116.525720218888
0.5309,-135.315853268205
0.531,-149.305614653097
0.5311,-156.754927798457
0.5312,-163.752358244887
0.5313,-165.91835894687
0.5314,-180.733487370528
0.5315,-185.296923344572
0.5316,-190.382240041649
0.5317,-205.8986512767
0.5318,-209.381185118506
0.5319,-214.514285431832
0.532,-219.945283713605
0.5321,-222.893198752445
0.5322,-221.175598316745
0.5323,-231.780130378043
0.5324,-229.680995327493
0.5325,-235.198364970651
0.5326,-239.5810391718
0.5327,-239.248228853772
0.5328,-236.991861324641
0.5329,-243.947530678081
0.533,-262.846053314604
0.5331,-255.987405688957
0.5332,-268.661919085064
0.5333,-276.353293265216
0.5334,-276.29772881378
0.5335,-285.155804281671
0.5336,-283.937962793911
0.5337,-275.547821067183
0.5338,-288.704901215555
0.5339,-276.845648109569
0.534,-292.100158821516
0.5341,-292.669713802562
0.5342,-301.836966999418
0.5343,-305.655889955236
0.5344,-311.013264530366
0.5345,-308.775081414047
0.5346,-319.082157839365
0.5347,-317.578430775565
0.5348,-319.880246990197
0.5349,-314.424107820522
0.535,-307.931536667568
0.5351,-304.478155033459
0.5352,-323.312634891682
0.5353,-311.59436174622
0.5354,-314.937988576344
0.5355,-314.986554693433
0.5356,-306.579523325155
0.5357,-306.617320180976
0.5358,-300.85140337924
0.5359,-293.847171407299
0.536,-298.731646880383
0.5361,-291.012810850679
0.5362,-294.824252223276
0.5363,-284.235568304504
0.5364,-273.337328679778
0.5365,-282.974735253574
0.5366,-268.289929546659
0.5367,-273.059311760993
0.5368,-261.332726162291
0.5369,-260.888423250641
0.537,-256.318527489747
0.5371,-259.303638612905
0.5372,-252.248008543972
0.5373,-245.08849748668
0.5374,-240.18192407067
0.5375,-237.856566926045
0.5376,-236.358695959392
0.5377,-222.600001752315
0.5378,-226.083812762151
0.5379,-224.576436015303
0.538,-219.729572243944
0.5381,-211.145370530416
0.5382,-200.484915124126
0.5383,-201.090434645406
0.5384,-187.871367026548
0.5385,-183.737629103382
0.5386,-179.670912867325
0.5387,-172.240057781544
0.5388,-157.865278487837
0.5389,-149.158670014983
0.539,-142.353954161923
0.5391,-130.301167797192
0.5392,-111.47592809244
0.5393,-98.7865648151147
0.5394,-89.6068021957954
0.5395,-70.0661893645949
0.5396,-61.6553172948866
0.5397,-45.8312714573945
0.5398,-24.151341094416
0.5399,-17.9095621652597
0.54,-10.2147770804446
0.5401,8.76555646222057
0.5402,31.7796934672926
0.5403,44.1747967910539
0.5404,73.6623153828404
0.5405,67.1214448026303
0.5406,86.8304551746846
0.5407,101.596137903522
0.5408,107.302421958164
0.5409,131.725391139968
0.541,141.548657011693
0.5411,156.356338182971
0.5412,162.189609451478
0.5413,150.403105220186
0.5414,172.019017051536
0.5415,186.42920352133
0.5416,188.153850174373
0.5417,200.38444926481
0.5418,204.798746697211
0.5419,208.029893281586
0.542,216.27661785742
0.5421,223.261820339389
0.5422,230.826975940149
0.5423,224.773049559397
0.5424,230.293685650641
0.5425,233.296784888245
0.5426,244.7797984424
0.5427,251.986525152328
0.5428,252.971270708713
0.5429,257.989263590706
0.543,256.172261045919
0.5431,254.628435790903
0.5432,265.826436702172
0.5433,274.931210920469
0.5434,272.774482001842
0.5435,278.892300706713
0.5436,270.564098543378
0.5437,285.174585180185
0.5438,285.552856293372
0.5439,293.015900706269
0.544,300.438165491214
0.5441,294.492638359416
0.5442,308.636671608202
0.5443,299.541030343959
0.5444,307.300582963919
0.5445,311.113942292999
0.5446,317.001596534758
0.5447,311.712366670064
0.5448,309.854753367589
0.5449,322.348870013692
0.545,317.324260406388
0.5451,305.697410043199
0.5452,316.133736206362
0.5453,304.825164347097
0.5454,315.622061092707
0.5455,316.514997061255
0.5456,306.182535122334
0.5457,299.716031426713
0.5458,307.241646684437
0.5459,295.136183746659
0.546,289.961884435738
0.5461,283.94040513196
0.5462,278.984225908635
0.5463,283.698201502575
0.5464,276.622856130738
0.5465,278.188665444036
0.5466,269.960714643568
0.5467,265.250879367512
0.5468,253.820369862723
0.5469,254.759645450037
0.547,255.448032308945
0.5471,249.143469068287
0.5472,254.067899814555
0.5473,234.966238288698
0.5474,239.634328695647
0.5475,237.472877874548
0.5476,229.540759855281
0.5477,229.802789283989
0.5478,233.417833154337
0.5479,215.44500772855
0.548,214.181929033906
0.5481,203.671974488456
0.5482,208.769623594431
0.5483,192.937323849027
0.5484,187.938223757972
0.5485,191.985017910095
0.5486,180.97138430323
0.5487,164.374095797661
0.5488,163.834714244197
0.5489,145.346554610871
0.549,138.359137965774
0.5491,135.501288432588
0.5492,125.457385749751
0.5493,99.1791249616163
0.5494,87.8997453625951
0.5495,79.3922813294654
0.5496,62.9431733183028
0.5497,44.0886491227189
0.5498,29.2781008613116
0.5499,11.2898147969206
0.55,-11.359902209401
0.5501,-15.9932155995073
0.5502,-36.3147927299538
0.5503,-46.3934602535633
0.5504,-47.5641169743194
0.5505,-74.0273976812203
0.5506,-80.5021617612477
0.5507,-106.94845677353
0.5508,-107.793705822908
0.5509,-134.697525631775
0.551,-139.228632332376
0.5511,-147.188267512619
0.5512,-155.651485141573
0.5513,-168.775258374022
0.5514,-182.265401658641
0.5515,-190.958632440867
0.5516,-195.839981713718
0.5517,-204.063427788052
0.5518,-208.025366711891
0.5519,-215.519995659706
0.552,-209.726049598366
0.5521,-219.347373016969
0.5522,-223.694159909373
0.5523,-233.437695020501
0.5524,-231.768489854634
0.5525,-235.284939197763
0.5526,-245.220564153019
0.5527,-250.069259615738
0.5528,-257.367343032049
0.5529,-246.920228398522
0.553,-259.986625809211
0.5531,-258.403275627474
0.5532,-262.012142837433
0.5533,-265.843230329932
0.5534,-273.435207202577
0.5535,-275.37800069513
0.5536,-279.816161345604
0.5537,-275.571451061184
0.5538,-292.103383867864
0.5539,-291.278818526378
0.554,-288.722233021773
0.5541,-295.584360026624
0.5542,-306.548044222136
0.5543,-300.292240670142
0.5544,-320.605604377602
0.5545,-312.0421130813
0.5546,-303.828745795332
0.5547,-310.835794765644
0.5548,-310.576082477027
0.5549,-315.730564720147
0.555,-317.412127807797
0.5551,-311.786217628976
0.5552,-302.948825832429
0.5553,-314.670093863202
0.5554,-304.482377601582
0.5555,-312.2756769962
0.5556,-309.246783643757
0.5557,-301.004321786368
0.5558,-305.617260490802
0.5559,-292.97832194577
0.556,-302.470576797861
0.5561,-302.352999753126
0.5562,-287.117071361405
0.5563,-280.674896210903
0.5564,-271.904569921193
0.5565,-273.647901791485
0.5566,-265.472038705595
0.5567,-265.096510279225
0.5568,-259.030214792185
0.5569,-263.480815928683
0.557,-255.30791955785
0.5571,-254.273144174014
0.5572,-248.877612085307
0.5573,-232.640139554584
0.5574,-247.561098894617
0.5575,-236.729114311811
0.5576,-234.757051174744
0.5577,-227.345861612556
0.5578,-216.148101212565
0.5579,-216.135378402888
0.558,-219.220905471543
0.5581,-217.936209299294
0.5582,-200.889970337406
0.5583,-203.928186497277
0.5584,-195.805509821185
0.5585,-182.543501199202
0.5586,-184.466524400239
0.5587,-160.37270994295
0.5588,-158.237892467564
0.5589,-149.812481677603
0.559,-133.789877617125
0.5591,-122.298388933129
0.5592,-115.417423757319
0.5593,-95.8832193531407
0.5594,-86.2132437214946
0.5595,-68.6968142345648
0.5596,-58.5882400847482
0.5597,-46.2092220043318
0.5598,-21.581720780988
0.5599,-19.1259874588434
0.56,3.16542295035926
0.5601,25.3219048145437
0.5602,28.2587085901892
0.5603,48.4269376547921
0.5604,61.5033785676727
0.5605,72.4555995024717
0.5606,88.0320290051672
0.5607,104.48380839619
0.5608,125.813966856161
0.5609,130.761594311254
0.561,136.608573785447
0.5611,138.776424845109
0.5612,159.99729928753
0.5613,169.458834256665
0.5614,172.896879385891
0.5615,189.916917669581
0.5616,194.183558504702
0.5617,201.902098791843
0.5618,202.699002421251
0.5619,207.348105294331
0.562,213.599212735581
0.5621,215.144048804593
0.5622,222.4987910739
0.5623,232.876987057811
0.5624,221.875814093961
0.5625,228.040138043595
0.5626,240.67326785487
0.5627,245.765855991388
0.5628,242.948516225294
0.5629,253.966405611362
0.563,261.220993794485
0.5631,262.055679101123
0.5632,254.610724188815
0.5633,262.646493333255
0.5634,265.975131182874
0.5635,272.55247955487
0.5636,274.925164583471
0.5637,278.111232540852
0.5638,295.872033009466
0.5639,288.584411813805
0.564,293.292111487441
0.5641,299.121511534394
0.5642,292.445887480181
0.5643,298.54983290948
0.5644,309.445748490131
0.5645,311.336112405194
0.5646,305.862389368564
0.5647,318.956388499918
0.5648,314.200428841515
0.5649,315.974252672781
0.565,316.057464036895
0.5651,312.515937129091
0.5652,305.377718640761
0.5653,312.673713698491
0.5654,303.84262598034
0.5655,308.755830681397
0.5656,308.133156832994
0.5657,305.247809443956
0.5658,294.175637856283
0.5659,299.522700149084
0.566,288.0019136767
0.5661,291.507620153765
0.5662,289.338472668235
0.5663,290.311334996229
0.5664,268.027566757817
0.5665,278.39255429388
0.5666,269.433408912636
0.5667,265.922761065351
0.5668,259.615676593826
0.5669,259.807738609614
0.567,253.632791485656
0.5671,248.190377518737
0.5672,244.999636999217
0.5673,247.20480061137
0.5674,242.998453709952
0.5675,242.403099446666
0.5676,234.967270966962
0.5677,228.513304841665
0.5678,219.419637480618
0.5679,222.270871288131
0.568,214.403411251522
0.5681,211.874953777764
0.5682,209.502834162238
0.5683,196.5033597535
0.5684,189.817892667046
0.5685,183.574284180798
0.5686,177.917264271878
0.5687,178.338632244399
0.5688,154.387524558768
0.5689,155.341669352392
0.569,136.751839145751
0.5691,130.818935849442
0.5692,114.47010291447
0.5693,98.7238252994394
0.5694,86.7538017974102
0.5695,78.9911981435944
0.5696,66.2395419420057
0.5697,50.0588660252086
0.5698,27.5066428239776
0.5699,8.76583772253905
0.57,2.00433844818479
0.5701,-12.5700559625136
0.5702,-42.8882033846062
0.5703,-45.1326033165316
0.5704,-49.4278135451384
0.5705,-75.1390106458239
0.5706,-91.2707608466069
0.5707,-106.433717272327
0.5708,-123.226367890378
0.5709,-128.776654561742
0.571,-136.321857021503
0.5711,-153.561570934722
0.5712,-157.484667853318
0.5713,-164.214104579828
0.5714,-179.820762454704
0.5715,-182.409232678935
0.5716,-189.401771529356
0.5717,-199.181624712914
0.5718,-195.347693436175
0.5719,-217.12838816542
0.572,-214.561006241204
0.5721,-225.330672332827
0.5722,-228.720304733016
0.5723,-227.037905754913
0.5724,-227.688075212245
0.5725,-236.049484699012
0.5726,-234.016069495533
0.5727,-248.774047392957
0.5728,-246.001875186279
0.5729,-253.938664404992
0.573,-258.71266809582
0.5731,-271.794764938792
0.5732,-258.626786810823
0.5733,-256.925060431992
0.5734,-267.745981673788
0.5735,-267.36462814106
0.5736,-277.986685568373
0.5737,-288.471403541102
0.5738,-290.684824671891
0.5739,-294.262587397878
0.574,-288.542363394759
0.5741,-300.09150742404
0.5742,-300.649786002333
0.5743,-310.923741207607
0.5744,-308.011749120817
0.5745,-317.708498183334
0.5746,-315.179598840235
0.5747,-309.53063707952
0.5748,-305.985856602145
0.5749,-312.838593642751
0.575,-315.024854541852
0.5751,-309.899493716321
0.5752,-310.894026806979
0.5753,-325.572452036955
0.5754,-320.625314281011
0.5755,-313.745942362547
0.5756,-311.46446688804
0.5757,-312.259151376897
0.5758,-304.498265693952
0.5759,-302.345582778473
0.576,-288.553136396777
0.5761,-293.299134519458
0.5762,-292.702547286038
0.5763,-284.400636650615
0.5764,-281.706424795369
0.5765,-272.935440693381
0.5766,-271.400613171761
0.5767,-273.726896272887
0.5768,-259.526081594334
0.5769,-260.456721842013
0.577,-257.926034022396
0.5771,-255.543175436113
0.5772,-243.72322570826
0.5773,-244.668040059117
0.5774,-248.304383640615
0.5775,-226.04602817827
0.5776,-234.861028630546
0.5777,-227.887485878344
0.5778,-223.337360028016
0.5779,-227.229580514291
0.578,-209.830623977411
0.5781,-209.511790073717
0.5782,-204.411668085543
0.5783,-192.214396918158
0.5784,-191.433719164359
0.5785,-193.481675644048
0.5786,-176.93458170373
0.5787,-162.318979668842
0.5788,-152.688834532983
0.5789,-147.318654881328
0.579,-146.296368405226
0.5791,-120.84724373011
0.5792,-114.458491366863
0.5793,-100.435420614123
0.5794,-81.6434385808878
0.5795,-72.1830436882011
0.5796,-78.5166702359078
0.5797,-53.5724398749903
0.5798,-34.4654923473246
0.5799,-21.6664224651879
0.58,0.767320612223873
0.5801,15.9697555333674
0.5802,26.8598837335346
0.5803,51.1010459802499
0.5804,55.9652015810537
0.5805,72.4688628585926
0.5806,84.7129105425097
0.5807,96.9125679100491
0.5808,114.444654520998
0.5809,119.358674106495
0.581,136.268042860397
0.5811,152.793656891172
0.5812,162.820899627863
0.5813,158.423562376781
0.5814,178.887878757108
0.5815,182.580331391742
0.5816,194.481876193369
0.5817,199.828189643447
0.5818,203.549534938201
0.5819,210.700795680333
0.582,218.975848373376
0.5821,224.327075307137
0.5822,221.363049458983
0.5823,222.606008431193
0.5824,231.057286194641
0.5825,241.999986630902
0.5826,242.254380760452
0.5827,246.093386899666
0.5828,245.479999806101
0.5829,247.455895880245
0.583,265.311046533894
0.5831,258.1111399039
0.5832,262.261460134256
0.5833,264.930827529822
0.5834,270.592759131473
0.5835,272.648695100216
0.5836,273.060502603073
0.5837,284.78401926567
0.5838,293.521409316558
0.5839,291.173601933222
0.584,290.333498766963
0.5841,297.971841217632
0.5842,306.208514765212
0.5843,313.173714732576
0.5844,300.0702057516
0.5845,310.149213832131
0.5846,309.501061223135
0.5847,316.05110632069
0.5848,315.378706384614
0.5849,312.322658402086
0.585,306.475104772136
0.5851,309.194922945683
0.5852,311.502122081433
0.5853,311.959587551615
0.5854,317.546196893719
0.5855,306.606303994419
0.5856,308.956594051898
0.5857,308.787116111821
0.5858,302.265312271667
0.5859,298.113690104726
0.586,291.001507024855
0.5861,294.455855848459
0.5862,294.465552517672
0.5863,284.696995596076
0.5864,279.818158727279
0.5865,275.423092317569
0.5866,275.414376914748
0.5867,264.644824466846
0.5868,259.866732460003
0.5869,261.296284079073
0.587,253.393477845887
0.5871,255.743313212388
0.5872,240.373321475193
0.5873,250.755221075721
0.5874,236.887222867574
0.5875,238.092747076696
0.5876,230.813151411034
0.5877,232.810628220703
0.5878,218.024014417451
0.5879,215.360483001673
0.588,224.098235103173
0.5881,205.890432159822
0.5882,201.638128142752
0.5883,199.279182517422
0.5884,188.235670023704
0.5885,185.603784721976
0.5886,182.733913136214
0.5887,168.497366623401
0.5888,167.382930623657
0.5889,141.393334116969
0.589,136.405786511462
0.5891,121.959246795836
0.5892,116.014070088137
0.5893,95.086541973602
0.5894,79.251827694147
0.5895,72.2291622304873
0.5896,50.8304262787747
0.5897,40.7632324884962
0.5898,27.5889386983399
0.5899,6.85799673953756
0.59,2.81959687426893
0.5901,-13.6818954316159
0.5902,-33.4611932243414
0.5903,-52.2154539268113
0.5904,-61.2820921394264
0.5905,-75.0360785136745
0.5906,-98.9145361170072
0.5907,-94.8577966872503
0.5908,-111.993920621294
0.5909,-135.097184006407
0.591,-127.938603847773
0.5911,-149.409767764171
0.5912,-166.118952320732
0.5913,-172.784170112086
0.5914,-175.540746794706
0.5915,-192.06922449489
0.5916,-194.596917125543
0.5917,-199.475126247074
0.5918,-207.254782682144
0.5919,-209.749042887416
0.592,-219.496403908476
0.5921,-221.949532863825
0.5922,-224.157858842338
0.5923,-240.343209849736
0.5924,-242.743583015868
0.5925,-242.235391944814
0.5926,-240.141049213183
0.5927,-243.109417526536
0.5928,-251.348273292347
0.5929,-244.722027196666
0.593,-249.260862749696
0.5931,-259.522497297369
0.5932,-245.800018304162
0.5933,-268.125861638728
0.5934,-265.327221808245
0.5935,-274.561351258995
0.5936,-286.905847004459
0.5937,-272.920133689433
0.5938,-291.640223707795
0.5939,-289.880602203482
0.594,-284.450169641861
0.5941,-294.476044488836
0.5942,-299.25201405454
0.5943,-304.985097383407
0.5944,-305.870415003581
0.5945,-300.128324187846
0.5946,-313.972281343037
0.5947,-314.435793515821
0.5948,-316.8120148624
0.5949,-317.326046548476
0.595,-316.373453754421
0.5951,-312.171428784502
0.5952,-314.093076758903
0.5953,-317.13169912592
0.5954,-303.407673833042
0.5955,-313.927012679066
0.5956,-308.748607607113
0.5957,-303.857511179736
0.5958,-309.518023347406
0.5959,-302.735108745438
0.596,-300.522553481648
0.5961,-303.570742665881
0.5962,-275.657466010799
0.5963,-285.971072721914
0.5964,-274.081290311415
0.5965,-274.160272992153
0.5966,-275.21487612406
0.5967,-266.50126073811
0.5968,-260.403974578422
0.5969,-264.351032800086
0.597,-248.935361941592
0.5971,-245.300001133071
0.5972,-248.179548001998
0.5973,-241.051653855887
0.5974,-246.633323679486
0.5975,-234.040631042
0.5976,-233.79409794582
0.5977,-221.200185378849
0.5978,-229.896861358545
0.5979,-210.639405580142
0.598,-215.835912250052
0.5981,-208.539838344332
0.5982,-197.882289506699
0.5983,-193.452845292045
0.5984,-196.608512726761
0.5985,-189.446448518721
0.5986,-181.428392896183
0.5987,-162.780195258098
0.5988,-159.430489156153
0.5989,-150.865589303395
0.599,-137.416416100161
0.5991,-121.150613859846
0.5992,-114.966017485294
0.5993,-99.8484734882515
0.5994,-99.6268249333458
0.5995,-77.5347472095767
0.5996,-65.2385399963129
0.5997,-48.4495381518419
0.5998,-34.1352879664068
0.5999,-17.3204861289077
0.6,-2.45664055303143
0.6001,18.4986838036568
0.6002,37.5058648210845
0.6003,37.5785929330862
0.6004,68.6698366598045
0.6005,80.612082142004
0.6006,88.518012316775
0.6007,109.295378540551
0.6008,115.395487487155
0.6009,121.22818278723
0.601,143.468204623348
0.6011,159.804378440053
0.6012,154.880763250555
0.6013,163.146660307385
0.6014,182.545914558281
0.6015,184.750493436765
0.6016,185.410033410941
0.6017,205.149177924422
0.6018,204.359559301513
0.6019,206.791344271219
0.602,213.028473699544
0.6021,218.208631676534
0.6022,229.798635711121
0.6023,223.464138141128
0.6024,235.498667143621
0.6025,241.922056821426
0.6026,236.241105274124
0.6027,245.795323499581
0.6028,239.425319551139
0.6029,254.768587872958
0.603,249.314837043684
0.6031,262.668781469944
0.6032,264.595522759583
0.6033,264.242311874008
0.6034,262.844843581764
0.6035,280.904177531152
0.6036,279.045101936627
0.6037,290.705801662959
0.6038,286.365291520466
0.6039,281.357331744392
0.604,302.504577108182
0.6041,296.232756569921
0.6042,305.728998473558
0.6043,300.646796789317
0.6044,310.155597391941
0.6045,313.754106452215
0.6046,316.732911674175
0.6047,315.82334294031
0.6048,314.330069452602
0.6049,315.98818814955
0.605,317.022770732912
0.6051,311.573490752391
0.6052,317.286240252101
0.6053,308.005726247897
0.6054,302.140592076104
0.6055,310.411992764893
0.6056,308.085083678703
0.6057,305.361679717708
0.6058,309.971216840476
0.6059,303.854112617471
0.606,303.373208988107
0.6061,291.351011038901
0.6062,290.865643330198
0.6063,279.36345446435
0.6064,277.126688427924
0.6065,265.507395940584
0.6066,270.593345513417
0.6067,270.934216217192
0.6068,257.13681721573
0.6069,257.52454221701
0.607,251.305477027824
0.6071,247.242153295367
0.6072,252.204633017594
0.6073,244.459726269988
0.6074,244.238284604129
0.6075,238.883876548744
0.6076,237.831505458237
0.6077,217.956755309638
0.6078,220.000881303017
0.6079,219.837527629715
0.608,217.675897281832
0.6081,216.509539818552
0.6082,201.931817414492
0.6083,195.942859880808
0.6084,190.803419811805
0.6085,188.346353796134
0.6086,177.386456693885
0.6087,173.78245500901
0.6088,154.892339205012
0.6089,150.697703146463
0.609,139.764943411543
0.6091,118.109415729487
0.6092,115.653513174535
0.6093,110.093352703791
0.6094,82.06087416201
0.6095,71.0114215725552
0.6096,54.8218244687756
0.6097,50.8990977948963
0.6098,27.542879309443
0.6099,18.966747178555
0.61,-8.22379910659696
0.6101,-24.3227184779235
0.6102,-25.3386707478965
0.6103,-42.2872266756947
0.6104,-58.5052428646529
0.6105,-69.3614899462833
0.6106,-87.7118450610811
0.6107,-100.695358542168
0.6108,-118.546030690358
0.6109,-126.281926689713
0.611,-143.330587473948
0.6111,-153.095533996438
0.6112,-161.138158475327
0.6113,-167.460269689184
0.6114,-168.840108454273
0.6115,-182.982601250361
0.6116,-190.1984705217
0.6117,-196.251199867695
0.6118,-199.111597082987
0.6119,-207.865282642079
0.612,-215.61797440767
0.6121,-222.862165232876
0.6122,-222.125395154696
0.6123,-237.66036109654
0.6124,-232.943883313322
0.6125,-232.183778232939
0.6126,-241.680077472645
0.6127,-241.239294723635
0.6128,-246.830514231032
0.6129,-248.359053418131
0.613,-257.393220730577
0.6131,-250.28065428495
0.6132,-260.444643141031
0.6133,-265.594262989608
0.6134,-276.197177553119
0.6135,-275.211986730511
0.6136,-285.509616864517
0.6137,-283.762243027989
0.6138,-292.468168163409
0.6139,-290.569087038634
0.614,-293.293209619012
0.6141,-300.112430759611
0.6142,-292.9425082484
0.6143,-297.413520680815
0.6144,-300.026920654917
0.6145,-306.62552126314
0.6146,-307.767470508552
0.6147,-316.614319422668
0.6148,-313.875052779969
0.6149,-320.877885283763
0.615,-314.31181359335
0.6151,-309.555018862255
0.6152,-320.038457116324
0.6153,-314.372510612114
0.6154,-318.997887951174
0.6155,-306.547759122942
0.6156,-300.942277316039
0.6157,-298.540739562861
0.6158,-306.235325689101
0.6159,-301.234874334315
0.616,-294.565036797199
0.6161,-292.224874818928
0.6162,-288.960237511398
0.6163,-294.941980298521
0.6164,-275.098204059603
0.6165,-275.418354275101
0.6166,-266.777377306545
0.6167,-264.97666877048
0.6168,-277.320417454158
0.6169,-260.143530648531
0.617,-250.995459301913
0.6171,-246.058367368494
0.6172,-249.278761220265
0.6173,-241.520812688687
0.6174,-239.350412972082
0.6175,-232.290627872903
0.6176,-223.334527154773
0.6177,-233.799951456002
0.6178,-214.611813030597
0.6179,-219.624631182518
0.618,-219.93150938192
0.6181,-214.819075037492
0.6182,-204.541094449248
0.6183,-198.277482535153
0.6184,-190.174638446685
0.6185,-180.735217893328
0.6186,-175.046317244223
0.6187,-173.276496696131
0.6188,-162.20279428511
0.6189,-152.436478091557
0.619,-140.781264921745
0.6191,-124.553689842498
0.6192,-112.467990363878
0.6193,-102.532575238312
0.6194,-93.0439800149062
0.6195,-75.8260758239708
0.6196,-56.9203762050798
0.6197,-45.901787843786
0.6198,-23.1237508681693
0.6199,-19.3019245989235
0.62,1.47089604544529
0.6201,20.9668175836939
0.6202,26.0241231322013
0.6203,44.9732824097232
0.6204,53.8318787769652
0.6205,69.5413103516856
0.6206,80.8133677325146
0.6207,96.7211391519808
0.6208,116.009725280772
0.6209,125.12869900026
0.621,140.744199313832
0.6211,153.780734721967
0.6212,160.564783194262
0.6213,172.031351789341
0.6214,180.629191498932
0.6215,196.656843714502
0.6216,196.015216953921
0.6217,191.507603209058
0.6218,206.608778824273
0.6219,214.104427811415
0.622,220.649616729555
0.6221,224.782644488196
0.6222,222.651965029323
0.6223,229.381232400144
0.6224,234.878525261726
0.6225,237.978684919659
0.6226,250.68529561291
0.6227,236.100804305097
0.6228,251.971059925872
0.6229,257.216312835704
0.623,251.972888825972
0.6231,261.115244606512
0.6232,261.982689058291
0.6233,261.13217500349
0.6234,270.747545953737
0.6235,282.58690977404
0.6236,276.285852130145
0.6237,285.456904646813
0.6238,280.715768337254
0.6239,285.640962284384
0.624,287.859016797981
0.6241,290.516278556107
0.6242,296.394374576376
0.6243,299.759783077653
0.6244,304.886106809901
0.6245,301.361473204747
0.6246,309.133214664148
0.6247,309.453504911598
0.6248,310.565463979356
0.6249,313.681618361916
0.625,321.369883304608
0.6251,315.241810048827
0.6252,316.639262962865
0.6253,321.255584552746
0.6254,315.090493074392
0.6255,310.226098388176
0.6256,312.52651028498
0.6257,315.407361400371
0.6258,298.522173861896
0.6259,301.931564520032
0.626,289.984273889322
0.6261,284.006931633396
0.6262,282.935421098236
0.6263,281.950645755645
0.6264,268.472931563919
0.6265,266.253269885258
0.6266,269.958853744928
0.6267,269.302129767383
0.6268,266.354961053262
0.6269,260.82366647561
0.627,254.026860707572
0.6271,253.934273970253
0.6272,260.156916624436
0.6273,254.007464520178
0.6274,240.243411629696
0.6275,243.972161142048
0.6276,230.04962869115
0.6277,230.996783283173
0.6278,225.833609383425
0.6279,224.513437547216
0.628,209.861644314155
0.6281,213.888662392408
0.6282,205.973067200813
0.6283,200.611389970466
0.6284,187.0861373403
0.6285,182.902369720489
0.6286,169.133581035128
0.6287,164.484633835847
0.6288,153.902499008271
0.6289,146.893900432513
0.629,138.675207767262
0.6291,130.569247987497
0.6292,108.826255005364
0.6293,102.862995317622
0.6294,93.4822280247098
0.6295,79.0034040482487
0.6296,51.9333822095682
0.6297,48.9138479300372
0.6298,29.4816145223418
0.6299,22.1169958752245
0.63,4.64651036743432
0.6301,-16.9541859627958
0.6302,-28.9783369925584
0.6303,-42.699500486088
0.6304,-72.2115062572214
0.6305,-77.266768995088
0.6306,-90.0270346675807
0.6307,-107.118652761406
0.6308,-125.333410755013
0.6309,-122.129267030275
0.631,-140.897931055264
0.6311,-142.781238231427
0.6312,-163.543200764406
0.6313,-163.388317765474
0.6314,-173.337049678424
0.6315,-182.070776153688
0.6316,-197.419184394804
0.6317,-199.859175224512
0.6318,-207.479628750219
0.6319,-215.566810882963
0.632,-218.161463106812
0.6321,-228.802820363815
0.6322,-225.898467599374
0.6323,-230.230066417308
0.6324,-237.309385094476
0.6325,-233.713330316587
0.6326,-245.78331179673
0.6327,-245.364306806552
0.6328,-245.068099817307
0.6329,-250.218075209517
0.633,-266.912769425973
0.6331,-262.499059184266
0.6332,-264.458213967363
0.6333,-269.065910334008
0.6334,-277.009014335585
0.6335,-274.461824543577
0.6336,-279.119741652827
0.6337,-275.9213399246
0.6338,-285.761370519508
0.6339,-286.721850891168
0.634,-294.706228970549
0.6341,-306.817022390601
0.6342,-308.473394321509
0.6343,-308.015017803483
0.6344,-309.265074077821
0.6345,-306.697408933264
0.6346,-315.839761907423
0.6347,-316.472075144624
0.6348,-313.254865130753
0.6349,-318.076047343437
0.635,-321.65314508254
0.6351,-318.036004116908
0.6352,-317.935502033006
0.6353,-309.872275339843
0.6354,-310.557790879027
0.6355,-306.84950842074
0.6356,-309.395159491167
0.6357,-293.674434871276
0.6358,-300.561489970983
0.6359,-302.288830471101
0.636,-300.672274180978
0.6361,-289.756006930043
0.6362,-288.35566620068
0.6363,-289.078764730518
0.6364,-280.630663735711
0.6365,-282.386297267439
0.6366,-266.832098698903
0.6367,-256.580769778452
0.6368,-258.726507658237
0.6369,-260.252850908954
0.637,-248.12765446739
0.6371,-249.829043476024
0.6372,-258.787639168617
0.6373,-244.846527155681
0.6374,-240.14681808469
0.6375,-234.088909692636
0.6376,-233.973926878998
0.6377,-223.374259303306
0.6378,-231.753471237555
0.6379,-208.400884346221
0.638,-209.175312486851
0.6381,-212.001243638491
0.6382,-203.689852661286
0.6383,-203.330967514981
0.6384,-196.882973422562
0.6385,-184.489474491702
0.6386,-171.925960476278
0.6387,-163.524738954894
0.6388,-148.094500069021
0.6389,-150.271199563537
0.639,-138.944068533628
0.6391,-140.000960931505
0.6392,-115.714310671391
0.6393,-100.664342690547
0.6394,-87.8611368783223
0.6395,-77.4350609745572
0.6396,-66.3426490780268
0.6397,-47.3088360059208
0.6398,-19.3227230003272
0.6399,-19.8551926708139
0.64,0.0133220201713898
0.6401,9.42184842547241
0.6402,36.1481059427278
0.6403,49.1859380953525
0.6404,60.7073223540345
0.6405,73.9591349175081
0.6406,95.4441740973383
0.6407,104.283738519141
0.6408,114.15391034577
0.6409,127.012779415306
